Kind,Name,CountLineComment,CountLineCode,RatioCommentToCode,PercentLackOfCohesion,CountDeclMethodAll,CountDeclMethod,MaxInheritanceTree,CountLine,CountClassDerived
Protected Method,org.openqa.selenium.interactions.internal.MouseAction.getActionLocation,0,6,0,,,,,7,
Protected Method,org.openqa.selenium.interactions.internal.MouseAction.moveToLocation,0,10,0,,,,,13,
Protected Method,org.openqa.selenium.interactions.internal.MouseAction.moveToLocation,3,5,0.6,,,,,8,
Public Abstract Class,org.openqa.selenium.interactions.internal.SingleKeyAction,4,20,0.2,50,19,2,3,27,2
Protected Constructor,org.openqa.selenium.interactions.internal.SingleKeyAction.SingleKeyAction,0,3,0,,,,,3,
Protected Constructor,org.openqa.selenium.interactions.internal.SingleKeyAction.SingleKeyAction,0,11,0,,,,,12,
Public Class,org.openqa.selenium.interactions.internal.TouchAction,3,7,0.43,0,17,1,3,13,8
Public Constructor,org.openqa.selenium.interactions.internal.TouchAction.TouchAction,0,4,0,,,,,4,
Package,org.openqa.selenium.interactions.touch,409,507,0.81,,,53,,1076,
Public Class,org.openqa.selenium.interactions.touch.DoubleTapAction,3,9,0.33,0,19,2,4,15,0
Public Constructor,org.openqa.selenium.interactions.touch.DoubleTapAction.DoubleTapAction,0,3,0,,,,,3,
Public Method,org.openqa.selenium.interactions.touch.DoubleTapAction.perform,0,3,0,,,,,3,
Public Class,org.openqa.selenium.interactions.touch.DownAction,3,13,0.23,0,19,2,4,20,0
Public Constructor,org.openqa.selenium.interactions.touch.DownAction.DownAction,0,5,0,,,,,5,
Public Method,org.openqa.selenium.interactions.touch.DownAction.perform,0,3,0,,,,,3,
Public Class,org.openqa.selenium.interactions.touch.FlickAction,3,28,0.11,52,20,3,4,37,0
Public Constructor,org.openqa.selenium.interactions.touch.FlickAction.FlickAction,0,5,0,,,,,5,
Public Constructor,org.openqa.selenium.interactions.touch.FlickAction.FlickAction,0,6,0,,,,,6,
Public Method,org.openqa.selenium.interactions.touch.FlickAction.perform,0,7,0,,,,,7,
Public Class,org.openqa.selenium.interactions.touch.LongPressAction,3,9,0.33,0,19,2,4,15,0
Public Constructor,org.openqa.selenium.interactions.touch.LongPressAction.LongPressAction,0,3,0,,,,,3,
Public Method,org.openqa.selenium.interactions.touch.LongPressAction.perform,0,3,0,,,,,3,
Public Class,org.openqa.selenium.interactions.touch.MoveAction,3,13,0.23,0,19,2,4,20,0
Public Constructor,org.openqa.selenium.interactions.touch.MoveAction.MoveAction,0,5,0,,,,,5,
Public Method,org.openqa.selenium.interactions.touch.MoveAction.perform,0,3,0,,,,,3,
Public Class,org.openqa.selenium.interactions.touch.ScrollAction,3,18,0.17,0,20,3,4,26,0
Public Constructor,org.openqa.selenium.interactions.touch.ScrollAction.ScrollAction,0,5,0,,,,,5,
Public Constructor,org.openqa.selenium.interactions.touch.ScrollAction.ScrollAction,0,5,0,,,,,5,
Public Method,org.openqa.selenium.interactions.touch.ScrollAction.perform,0,3,0,,,,,3,
Public Class,org.openqa.selenium.interactions.touch.SingleTapAction,3,9,0.33,0,19,2,4,15,0
Public Constructor,org.openqa.selenium.interactions.touch.SingleTapAction.SingleTapAction,0,3,0,,,,,3,
Public Method,org.openqa.selenium.interactions.touch.SingleTapAction.perform,0,3,0,,,,,3,
Public Class,org.openqa.selenium.interactions.touch.TouchActions,76,52,1.46,8,62,12,2,146,0
Public Constructor,org.openqa.selenium.interactions.touch.TouchActions.TouchActions,0,4,0,,,,,4,
Public Constructor,org.openqa.selenium.interactions.touch.TouchActions.TouchActions,0,4,0,,,,,4,
Public Method,org.openqa.selenium.interactions.touch.TouchActions.doubleTap,6,4,1.5,,,,,10,
Public Method,org.openqa.selenium.interactions.touch.TouchActions.down,8,4,2,,,,,12,
Public Method,org.openqa.selenium.interactions.touch.TouchActions.flick,7,4,1.75,,,,,11,
Public Method,org.openqa.selenium.interactions.touch.TouchActions.flick,9,4,2.25,,,,,13,
Public Method,org.openqa.selenium.interactions.touch.TouchActions.longPress,6,4,1.5,,,,,10,
Public Method,org.openqa.selenium.interactions.touch.TouchActions.move,7,4,1.75,,,,,11,
Public Method,org.openqa.selenium.interactions.touch.TouchActions.scroll,8,4,2,,,,,12,
Public Method,org.openqa.selenium.interactions.touch.TouchActions.scroll,7,4,1.75,,,,,11,
Public Method,org.openqa.selenium.interactions.touch.TouchActions.singleTap,6,4,1.5,,,,,10,
Public Method,org.openqa.selenium.interactions.touch.TouchActions.up,8,4,2,,,,,12,
Public Class,org.openqa.selenium.interactions.touch.TouchDoubleTapTest,5,16,0.31,0,22,2,3,27,0
Private Method,org.openqa.selenium.interactions.touch.TouchDoubleTapTest.getBuilder,0,3,0,,,,,3,
Public Method,org.openqa.selenium.interactions.touch.TouchDoubleTapTest.testCanDoubleTapOnAnImageAndAlterLocationOfElementsInScreen,2,10,0.2,,,,,15,
Public Class,org.openqa.selenium.interactions.touch.TouchFlickTest,27,106,0.25,0,29,9,3,159,0
Private Method,org.openqa.selenium.interactions.touch.TouchFlickTest.getBuilder,0,3,0,,,,,3,
Public Method,org.openqa.selenium.interactions.touch.TouchFlickTest.testCanFlickHorizontally,3,11,0.27,,,,,16,
Public Method,org.openqa.selenium.interactions.touch.TouchFlickTest.testCanFlickHorizontallyFast,3,10,0.3,,,,,15,
Public Method,org.openqa.selenium.interactions.touch.TouchFlickTest.testCanFlickHorizontallyFastFromWebElement,3,11,0.27,,,,,16,
Public Method,org.openqa.selenium.interactions.touch.TouchFlickTest.testCanFlickHorizontallyFromWebElement,3,11,0.27,,,,,17,
Public Method,org.openqa.selenium.interactions.touch.TouchFlickTest.testCanFlickVertically,3,10,0.3,,,,,16,
Public Method,org.openqa.selenium.interactions.touch.TouchFlickTest.testCanFlickVerticallyFast,3,10,0.3,,,,,15,
Public Method,org.openqa.selenium.interactions.touch.TouchFlickTest.testCanFlickVerticallyFastFromWebElement,3,11,0.27,,,,,16,
Public Method,org.openqa.selenium.interactions.touch.TouchFlickTest.testCanFlickVerticallyFromWebElement,3,11,0.27,,,,,16,
Public Class,org.openqa.selenium.interactions.touch.TouchLongPressTest,3,18,0.17,16,14,2,1,25,0
Public Method,org.openqa.selenium.interactions.touch.TouchLongPressTest.setUp,0,4,0,,,,,4,
Public Method,org.openqa.selenium.interactions.touch.TouchLongPressTest.testCanLongPress,0,7,0,,,,,8,
Public Class,org.openqa.selenium.interactions.touch.TouchScrollTest,15,55,0.27,0,25,5,3,86,0
Private Method,org.openqa.selenium.interactions.touch.TouchScrollTest.getBuilder,0,3,0,,,,,3,
Public Method,org.openqa.selenium.interactions.touch.TouchScrollTest.testCanScrollHorizontally,3,10,0.3,,,,,16,
Public Method,org.openqa.selenium.interactions.touch.TouchScrollTest.testCanScrollHorizontallyFromWebElement,3,11,0.27,,,,,17,
Public Method,org.openqa.selenium.interactions.touch.TouchScrollTest.testCanScrollVertically,3,10,0.3,,,,,16,
Public Method,org.openqa.selenium.interactions.touch.TouchScrollTest.testCanScrollVerticallyFromWebElement,3,11,0.27,,,,,17,
Public Class,org.openqa.selenium.interactions.touch.TouchSingleTapTest,3,25,0.12,0,24,4,3,33,0
Private Method,org.openqa.selenium.interactions.touch.TouchSingleTapTest.getBuilder,0,3,0,,,,,3,
Private Method,org.openqa.selenium.interactions.touch.TouchSingleTapTest.singleTapOnElement,0,5,0,,,,,5,
Public Method,org.openqa.selenium.interactions.touch.TouchSingleTapTest.testCanSingleTapOnALinkAndFollowIt,0,5,0,,,,,5,
Public Method,org.openqa.selenium.interactions.touch.TouchSingleTapTest.testCanSingleTapOnAnAnchorAndNotReloadThePage,0,8,0,,,,,9,
Public Abstract Class,org.openqa.selenium.interactions.touch.TouchTestBase,0,6,0,0,20,1,2,6,4
Public Method,org.openqa.selenium.interactions.touch.TouchTestBase.checkHasTouchScreen,0,3,0,,,,,3,
Public Class,org.openqa.selenium.interactions.touch.TouchTests,0,2,0,0,12,0,1,2,0
Public Class,org.openqa.selenium.interactions.touch.UpAction,3,13,0.23,0,19,2,4,20,0
Public Constructor,org.openqa.selenium.interactions.touch.UpAction.UpAction,0,5,0,,,,,5,
Public Method,org.openqa.selenium.interactions.touch.UpAction.perform,0,3,0,,,,,3,
Package,org.openqa.selenium.internal,133,58,2.29,,,16,,228,
Public Interface,org.openqa.selenium.internal.FindsByClassName,0,4,0,0,2,2,0,5,3
Abstract Method,org.openqa.selenium.internal.FindsByClassName.findElementByClassName,0,1,0,,,,,1,
Abstract Method,org.openqa.selenium.internal.FindsByClassName.findElementsByClassName,0,1,0,,,,,1,
Public Interface,org.openqa.selenium.internal.FindsByCssSelector,0,4,0,0,2,2,0,5,2
Abstract Method,org.openqa.selenium.internal.FindsByCssSelector.findElementByCssSelector,0,1,0,,,,,1,
Abstract Method,org.openqa.selenium.internal.FindsByCssSelector.findElementsByCssSelector,0,1,0,,,,,1,
Public Interface,org.openqa.selenium.internal.FindsById,0,4,0,0,2,2,0,5,5
Abstract Method,org.openqa.selenium.internal.FindsById.findElementById,0,1,0,,,,,1,
Abstract Method,org.openqa.selenium.internal.FindsById.findElementsById,0,1,0,,,,,1,
Public Interface,org.openqa.selenium.internal.FindsByLinkText,0,6,0,0,4,4,0,9,5
Abstract Method,org.openqa.selenium.internal.FindsByLinkText.findElementByLinkText,0,1,0,,,,,1,
Abstract Method,org.openqa.selenium.internal.FindsByLinkText.findElementByPartialLinkText,0,1,0,,,,,1,
Abstract Method,org.openqa.selenium.internal.FindsByLinkText.findElementsByLinkText,0,1,0,,,,,1,
Abstract Method,org.openqa.selenium.internal.FindsByLinkText.findElementsByPartialLinkText,0,1,0,,,,,1,
Public Interface,org.openqa.selenium.internal.FindsByName,0,4,0,0,2,2,0,5,5
Abstract Method,org.openqa.selenium.internal.FindsByName.findElementByName,0,1,0,,,,,1,
Abstract Method,org.openqa.selenium.internal.FindsByName.findElementsByName,0,1,0,,,,,1,
Public Interface,org.openqa.selenium.internal.FindsByTagName,0,4,0,0,2,2,0,5,3
Abstract Method,org.openqa.selenium.internal.FindsByTagName.findElementByTagName,0,1,0,,,,,1,
Abstract Method,org.openqa.selenium.internal.FindsByTagName.findElementsByTagName,0,1,0,,,,,1,
Public Interface,org.openqa.selenium.internal.FindsByXPath,0,4,0,0,2,2,0,5,6
Abstract Method,org.openqa.selenium.internal.FindsByXPath.findElementByXPath,0,1,0,,,,,1,
Abstract Method,org.openqa.selenium.internal.FindsByXPath.findElementsByXPath,0,1,0,,,,,1,
Package,org.openqa.selenium.io,199,713,0.28,,,61,,1086,
Public Class,org.openqa.selenium.io.CircularOutputStream,4,40,0.1,50,21,4,1,53,0
Public Constructor,org.openqa.selenium.io.CircularOutputStream.CircularOutputStream,0,3,0,,,,,3,
Public Constructor,org.openqa.selenium.io.CircularOutputStream.CircularOutputStream,0,3,0,,,,,3,
Public Method,org.openqa.selenium.io.CircularOutputStream.toString,1,15,0.07,,,,,19,
Public Method,org.openqa.selenium.io.CircularOutputStream.write,0,10,0,,,,,12,
Public Class,org.openqa.selenium.io.CircularOutputStreamTest,2,116,0.02,0,19,7,1,147,0
Private Static Class,org.openqa.selenium.io.CircularOutputStreamTest.WriteChar,1,20,0.05,0,14,2,1,23,0
Public Constructor,org.openqa.selenium.io.CircularOutputStreamTest.WriteChar.WriteChar,0,5,0,,,,,5,
Public Method,org.openqa.selenium.io.CircularOutputStreamTest.WriteChar.run,1,9,0.11,,,,,10,
Public Method,org.openqa.selenium.io.CircularOutputStreamTest.testCircularness,0,14,0,,,,,17,
Public Method,org.openqa.selenium.io.CircularOutputStreamTest.testConcurrentWrites,0,21,0,,,,,23,
Public Method,org.openqa.selenium.io.CircularOutputStreamTest.testLongerMultiLineOutputPreservesJustTheEnd,0,16,0,,,,,19,
Public Method,org.openqa.selenium.io.CircularOutputStreamTest.testShouldReturnContentInTheCorrectOrder,0,9,0,,,,,12,
Public Method,org.openqa.selenium.io.CircularOutputStreamTest.testShouldReturnJustTheWrittenOutputIfBufferIsTooLarge,1,9,0.11,,,,,13,
Public Method,org.openqa.selenium.io.CircularOutputStreamTest.testShouldReturnTheEntireWrittenContentIfSmallerThanTheBufferSize,0,9,0,,,,,12,
Public Method,org.openqa.selenium.io.CircularOutputStreamTest.testShouldTruncateOutputToMatchTheSizeOfTheBuffer,0,9,0,,,,,12,
Public Class,org.openqa.selenium.io.FileHandler,8,89,0.09,0,21,9,1,115,0
Public Static Method,org.openqa.selenium.io.FileHandler.copy,0,10,0,,,,,11,
Private Static Method,org.openqa.selenium.io.FileHandler.copyDir,2,12,0.17,,,,,15,
Private Static Method,org.openqa.selenium.io.FileHandler.copyFile,0,9,0,,,,,9,
Public Static Method,org.openqa.selenium.io.FileHandler.copyResource,0,8,0,,,,,8,
Public Static Method,org.openqa.selenium.io.FileHandler.createDir,2,9,0.22,,,,,13,
Public Static Method,org.openqa.selenium.io.FileHandler.delete,0,12,0,,,,,14,
Public Static Method,org.openqa.selenium.io.FileHandler.isZipped,0,3,0,,,,,3,
Private Static Method,org.openqa.selenium.io.FileHandler.locateResource,1,21,0.05,,,,,24,
Public Static Method,org.openqa.selenium.io.FileHandler.makeWritable,0,3,0,,,,,3,
Public Class,org.openqa.selenium.io.FileHandlerTest,1,25,0.04,0,14,2,1,30,0
Public Method,org.openqa.selenium.io.FileHandlerTest.testFileCopy,1,13,0.08,,,,,16,
Private Method,org.openqa.selenium.io.FileHandlerTest.writeTestFile,0,9,0,,,,,9,
Public Class,org.openqa.selenium.io.MultiOutputStream,3,29,0.1,0,21,4,1,37,0
Public Constructor,org.openqa.selenium.io.MultiOutputStream.MultiOutputStream,0,4,0,,,,,4,
Public Method,org.openqa.selenium.io.MultiOutputStream.close,0,6,0,,,,,6,
Public Method,org.openqa.selenium.io.MultiOutputStream.flush,0,6,0,,,,,6,
Public Method,org.openqa.selenium.io.MultiOutputStream.write,0,6,0,,,,,6,
Public Class,org.openqa.selenium.io.TemporaryFilesystem,30,85,0.35,77,21,9,1,135,0
Private Constructor,org.openqa.selenium.io.TemporaryFilesystem.TemporaryFilesystem,0,10,0,,,,,13,
Public Method,org.openqa.selenium.io.TemporaryFilesystem.createTempDir,10,16,0.63,,,,,29,
Public Method,org.openqa.selenium.io.TemporaryFilesystem.deleteBaseDir,0,7,0,,,,,7,
Public Method,org.openqa.selenium.io.TemporaryFilesystem.deleteTempDir,7,8,0.88,,,,,16,
Public Method,org.openqa.selenium.io.TemporaryFilesystem.deleteTemporaryFiles,4,11,0.36,,,,,16,
Public Static Method,org.openqa.selenium.io.TemporaryFilesystem.getDefaultTmpFS,0,9,0,,,,,9,
Public Static Method,org.openqa.selenium.io.TemporaryFilesystem.getTmpFsBasedOn,0,3,0,,,,,3,
Public Static Method,org.openqa.selenium.io.TemporaryFilesystem.setTemporaryDirectory,0,9,0,,,,,9,
Method,org.openqa.selenium.io.TemporaryFilesystem.shouldReap,5,4,1.25,,,,,9,
Public Class,org.openqa.selenium.io.TemporaryFilesystemTest,6,86,0.07,22,21,9,1,115,0
Private Method,org.openqa.selenium.io.TemporaryFilesystemTest.createDummyFilesystemContent,0,7,0,,,,,7,
Public Method,org.openqa.selenium.io.TemporaryFilesystemTest.setUp,0,5,0,,,,,6,
Public Method,org.openqa.selenium.io.TemporaryFilesystemTest.testCanCreateTempFiles,0,9,0,,,,,9,
Public Method,org.openqa.selenium.io.TemporaryFilesystemTest.testDoesNotDeleteArbitraryFiles,0,10,0,,,,,10,
Public Method,org.openqa.selenium.io.TemporaryFilesystemTest.testFilesystemCleanupDeletesDirs,0,7,0,,,,,9,
Public Method,org.openqa.selenium.io.TemporaryFilesystemTest.testFilesystemCleanupDeletesRecursive,0,7,0,,,,,9,
Public Method,org.openqa.selenium.io.TemporaryFilesystemTest.testShouldBeAbleToModifyDefaultInstance,6,16,0.38,,,,,28,
Public Method,org.openqa.selenium.io.TemporaryFilesystemTest.testShouldDeleteTempDir,0,7,0,,,,,7,
Public Method,org.openqa.selenium.io.TemporaryFilesystemTest.testSpecificDeleteRequestHonored,0,7,0,,,,,10,
Public Class,org.openqa.selenium.io.Zip,1,83,0.01,85,19,7,1,98,0
Private Static Method,org.openqa.selenium.io.Zip.addToZip,0,22,0,,,,,26,
Public Static Method,org.openqa.selenium.io.Zip.unzip,0,6,0,,,,,7,
Public Static Method,org.openqa.selenium.io.Zip.unzip,0,13,0,,,,,14,
Public Static Method,org.openqa.selenium.io.Zip.unzipFile,0,17,0,,,,,19,
Public Static Method,org.openqa.selenium.io.Zip.unzipToTempDir,0,5,0,,,,,5,
Public Static Method,org.openqa.selenium.io.Zip.unzipToTempDir,0,5,0,,,,,5,
Public Static Method,org.openqa.selenium.io.Zip.zip,0,12,0,,,,,12,
Public Class,org.openqa.selenium.io.ZipTest,0,84,0,66,20,8,1,99,0
Public Method,org.openqa.selenium.io.ZipTest.setUp,0,7,0,,,,,8,
Public Method,org.openqa.selenium.io.ZipTest.tearDown,0,3,0,,,,,3,
Public Method,org.openqa.selenium.io.ZipTest.testCanUnzip,0,6,0,,,,,6,
Public Method,org.openqa.selenium.io.ZipTest.testCanZipADirectory,0,12,0,,,,,15,
Public Method,org.openqa.selenium.io.ZipTest.testCanZipASingleFile,0,12,0,,,,,15,
Private Method,org.openqa.selenium.io.ZipTest.writeTestFile,0,12,0,,,,,12,
Private Method,org.openqa.selenium.io.ZipTest.writeTestZip,0,9,0,,,,,9,
Private Method,org.openqa.selenium.io.ZipTest.writeTestZipEntry,0,13,0,,,,,13,
Package,org.openqa.selenium.javascript,91,281,0.32,,,25,,444,
Public Class,org.openqa.selenium.javascript.ClosureTestStatement,3,66,0.05,55,16,4,2,85,0
Public Constructor,org.openqa.selenium.javascript.ClosureTestStatement.ClosureTestStatement,0,10,0,,,,,10,
Private Enum Type,org.openqa.selenium.javascript.ClosureTestStatement.Query,0,9,0,91,28,3,1,11,0
Constructor,org.openqa.selenium.javascript.ClosureTestStatement.Query.Query,0,3,0,,,,,3,
Public Method,org.openqa.selenium.javascript.ClosureTestStatement.Query.valueOf,0,0,0,,,,,0,
Public Method,org.openqa.selenium.javascript.ClosureTestStatement.Query.values,0,0,0,,,,,0,
Public Method,org.openqa.selenium.javascript.ClosureTestStatement.evaluate,3,33,0.09,,,,,43,
Private Method,org.openqa.selenium.javascript.ClosureTestStatement.getBoolean,0,3,0,,,,,3,
Private Method,org.openqa.selenium.javascript.ClosureTestStatement.getString,0,3,0,,,,,3,
Public Class,org.openqa.selenium.javascript.ClosureTestSuite,0,2,0,0,12,0,1,2,0
Class,org.openqa.selenium.javascript.JavaScriptAssertionError,2,12,0.17,0,56,3,1,16,0
Public Constructor,org.openqa.selenium.javascript.JavaScriptAssertionError.JavaScriptAssertionError,0,3,0,,,,,3,
Public Method,org.openqa.selenium.javascript.JavaScriptAssertionError.fillInStackTrace,1,3,0.33,,,,,3,
Public Method,org.openqa.selenium.javascript.JavaScriptAssertionError.setStackTrace,1,2,0.5,,,,,3,
Public Class,org.openqa.selenium.javascript.JavaScriptTestSuite,3,92,0.03,83,18,6,2,114,0
Public Constructor,org.openqa.selenium.javascript.JavaScriptTestSuite.JavaScriptTestSuite,0,7,0,,,,,10,
Lambda Method,org.openqa.selenium.javascript.JavaScriptTestSuite.JavaScriptTestSuite.(lambda_expr_1),0,1,0,,,,,1,
Private Static Class,org.openqa.selenium.javascript.JavaScriptTestSuite.StatementRunner,0,24,0,16,15,3,2,28,0
Private Constructor,org.openqa.selenium.javascript.JavaScriptTestSuite.StatementRunner.StatementRunner,0,4,0,,,,,4,
